index,year,PICK,round,round_pick,TEAM,PLAYER,YEARS,TOTALS_G,TOTALS_MP,final_season,ADVANCED_WS,ADVANCED_WS/48,ADVANCED_BPM,ADVANCED_VORP,MVP_Votes,First_MVP,RotY_Votes,RotY,DPOY_Votes,First_DPOY,SMotY_Votes,First_SMotY,MIP_Votes,First_MIP,all_nba_votes,all_defense_votes,all_rookie_votes,all_first,all_second,all_third,all_races,def_first,def_second,mvp,rookie,retired,rookie_first,rookie_second,dcn_past_retirement,dcn_YEARS,dcn_TOTALS_G,dcn_TOTALS_MP,dcn_ADVANCED_WS,dcn_ADVANCED_WS/48,dcn_MVP_Votes,dcn_RotY_Votes,dcn_DPOY_Votes,dcn_SMotY_Votes,dcn_MIP_Votes,dcn_all_nba_votes,dcn_all_defense_votes,dcn_all_rookie_votes,pn_past_retirement,pn_YEARS,pn_TOTALS_G,pn_TOTALS_MP,pn_ADVANCED_WS,pn_ADVANCED_WS/48,pn_MVP_Votes,pn_RotY_Votes,pn_DPOY_Votes,pn_SMotY_Votes,pn_MIP_Votes,pn_all_nba_votes,pn_all_defense_votes,pn_all_rookie_votes,pn_YEARS_ma,dcn_YEARS_ma,pn_TOTALS_G_ma,dcn_TOTALS_G_ma,pn_TOTALS_MP_ma,dcn_TOTALS_MP_ma,pn_ADVANCED_WS_ma,dcn_ADVANCED_WS_ma,pn_ADVANCED_WS/48_ma,dcn_ADVANCED_WS/48_ma,pn_MVP_Votes_ma,dcn_MVP_Votes_ma,pn_RotY_Votes_ma,dcn_RotY_Votes_ma,pn_DPOY_Votes_ma,dcn_DPOY_Votes_ma,pn_SMotY_Votes_ma,dcn_SMotY_Votes_ma,pn_MIP_Votes_ma,dcn_MIP_Votes_ma,pn_all_nba_votes_ma,dcn_all_nba_votes_ma,pn_all_defense_votes_ma,dcn_all_defense_votes_ma,pn_all_rookie_votes_ma,dcn_all_rookie_votes_ma,rookie_first_ma,rookie_second_ma,dcn_past_retirement_ma,pn_past_retirement_ma,exists
1298,2017,1,1,1,PHI,Markelle Fultz,8,255.0,6123.0,2025,8.4,0.066,-1.2,1.2,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,0.851675771352347,-0.06953434717298389,-0.04701509430077004,-0.2912935467057987,-0.22891036560246403,0.0,0.0,0.0,0.0,-0.5350260622558534,0.0,0.0,0.0,0,-0.5045976738723809,-0.9804894801118988,-1.0123297195773802,-0.8248585688148291,-0.9586938201972088,0.0,0.0,0.0,0.0,-0.6415538218082553,0.0,0.0,0.0,-0.4298424629283244,0.6346178334482281,-0.4422879179298052,0.5469106688531974,-0.4311518473911294,0.8897907215342482,-0.41202956616317393,0.909311251539607,-0.4767651493619871,0.39427697725080213,-0.10994453720051785,-0.20242286243063817,0.7590940763682682,1.1864882051861336,-0.025832487203871168,0.29862103584562455,0.0,0.0,-0.39269632022785556,-0.2766542142609577,-0.17772398622197041,0.1668241474120539,-0.07202079426537997,0.2757256488680552,0.7627846093680568,1.1192668592860344,0.6,0.0,0.8,0.2,1
1358,2018,1,1,1,PHO,Deandre Ayton,8,444.0,13571.0,2026,41.4,0.146,0.6,9.0,0.0,0,66.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,195.0,,,,,,,,first,False,True,False,1,0.8378302686859659,0.8340903641442683,1.1768507612488126,1.4695917111329484,0.9607494439021633,0.0,-0.19183339368922855,0.0,0.0,0.0,0.0,-0.6127851523785541,1.6349377556680351,0,-0.5045976738723809,-0.4842938935147491,-0.4755340659099782,-0.2972304864172838,0.41824523933199614,0.0,-1.1311388538774951,0.0,0.0,0.0,0.0,-0.6743804770627403,1.1332895992815393,-0.2803320410402115,0.9333045130090895,-0.28844103234994817,0.8588413615182194,-0.2629923926198106,1.2798899539637154,-0.28124175664766116,1.344342002551112,-0.01893291206852644,0.7200123696390003,-0.10994453720051785,-0.20242286243063817,0.5328663055927692,1.1481215264482878,-0.025832487203871168,0.29862103584562455,0.0,0.0,-0.39269632022785556,-0.2766542142609577,-0.17772398622197041,0.1668241474120539,-0.20689688967792802,0.15316861839234433,1.2357732804035124,1.601964834438777,0.8,0.0,1.0,0.2,1
1418,2019,1,1,1,NOP,Zion Williamson,6,253.0,7868.0,2026,27.9,0.17,4.7,13.3,0.0,0,140.0,0,0.0,0,0.0,0,6.0,0,48.0,0.0,176.0,,,,"2021,2024",,,,first,False,True,False,1,0.5084732949478766,0.21945915841054933,0.6389101894601874,1.872358033962198,1.9114775586939212,0.0,0.12487820413836918,0.0,0.0,-0.9001618901599056,-0.45997044824590533,0.0,1.4598383930095602,0,-0.8783737285926632,-0.9857402270600168,-0.8865632835341986,-0.5130783383071886,0.831326957190758,0.0,-0.785024583339393,0.0,0.0,-0.5639135503792307,-0.5918425616961571,0.0,0.9016714356301565,-0.5045976738723809,0.7750085204481509,-0.5840580855289909,0.5644508933655008,-0.5452857890060189,0.9538740451669827,-0.3077830480652347,1.5733395257372464,0.349398286355536,1.1071840326573685,-0.10994453720051785,-0.20242286243063817,0.09882030145850043,0.7324413370855125,-0.025832487203871168,0.29862103584562455,0.0,0.0,-0.3732862523705994,-0.3580472878244441,-0.2960924985612018,0.07483005776287281,-0.07202079426537997,0.2483538291675405,1.0309740620170265,1.5105417646267547,0.8,0.0,1.0,0.0,1
1478,2020,1,1,1,MIN,Anthony Edwards,6,426.0,14862.0,2026,30.3,0.098,2.0,15.1,30.0,0,309.0,0,0.0,0,0.0,0,0.0,0,617.0,11.0,198.0,,"2024,2025",,"2023,2024,2025",,,"2024,2025",first,False,True,False,1,0.8924375326410977,1.4995498220147325,2.449830661718759,1.9254118081725502,0.4818260676116294,0.0,0.42045541307018974,0.0,0.0,0.0,1.4559776266927822,-0.3064532499818281,1.75455783782673,0,-0.8783737285926632,-0.531550616047811,-0.3824885249748794,-0.47470538686009445,-0.4079181963855268,-0.5408033191654927,0.005425575051678477,0.0,0.0,0.0,-0.2670996324723255,-0.633114038852782,1.1698608882791262,-0.691485701232522,0.727040491836734,-0.7253031784333647,0.6060427475540064,-0.6704324019260077,1.0183582830609297,-0.500607129086883,1.2372712161387367,0.04991404090793389,0.8195266673418555,-0.2181052010336164,-0.20242286243063817,-0.22016609382121005,0.35705579074449867,-0.025832487203871168,0.29862103584562455,0.0,0.0,-0.24109347443749712,-0.2870375904831518,-0.2837648232163253,0.1671908359815858,-0.06459283538758746,0.2833993294310244,0.8798127341603346,1.4442257313725642,0.8,0.0,1.0,0.0,1
1538,2021,1,1,1,DET,Cade Cunningham,5,254.0,8624.0,2026,13.0,0.072,1.8,8.4,12.0,0,153.0,0,0.0,0,0.0,0,122.0,0,223.0,0.0,200.0,,,2025,2025,,,2025,first,False,True,False,1,0.6945836004287904,0.6021529285781719,1.3292063443343565,0.6233334385726517,0.10895546223569304,0.7071067811865476,0.016611591079093192,0.0,0.0,1.7552924855419867,0.5006261743217589,0.0,1.507199537180364,0,-1.0652617559528041,-0.9831148535859578,-0.8320765066581841,-0.7513104118745652,-0.8554233907325186,-0.546749563723557,-0.7242207250016182,0.0,0.0,1.6876543210624804,-0.49196556237424055,0.0,1.1942417476108507,-0.7662409121765783,0.7570000936112156,-0.7930378140640867,0.6171435851949477,-0.7177984201309241,1.109556572492269,-0.5722366384547922,1.11988028902691,-0.19449264215849998,0.6468196333681886,-0.21751057657780995,0.1414213562373095,-0.5269917174333656,0.07402236291968471,0.0,0.0,0.0,0.0,0.09643738977499897,0.06402090662524555,-0.27018155130854465,0.2993266705537271,-0.2614989031831045,-0.18384768047207645,0.8798127341603346,1.2713067047369377,0.8,0.0,1.0,0.0,1
1598,2022,1,1,1,ORL,Paolo Banchero,4,240.0,8253.0,2026,14.0,0.081,0.9,6.1,0.0,0,494.0,2023,0.0,0,0.0,0,0.0,0,10.0,0.0,200.0,,,,2024,,,,first,False,True,False,1,0.5284229075567873,1.0883773679938114,1.9800575766392008,1.2701018244309772,0.18000384932990118,0.0,1.7737559250325972,0.0,0.0,0.0,-0.7071067811865476,0.0,1.4024718016441524,0,-1.2521497833129454,-1.0198700822227837,-0.8588153879028949,-0.7353216821049426,-0.7005177465354829,0.0,0.8707112513969342,0.0,0.0,0.0,-0.6135301386917733,0.0,1.1942417476108507,-0.9157513340646913,0.6923495208521037,-0.8009139344862636,0.8487259282283066,-0.6870955537960269,1.5149711066802631,-0.5543292611128149,1.4321593632542653,-0.14285742742615481,0.7286024763546617,-0.21751057657780995,0.1414213562373095,-0.3528494671539787,0.42877354792620415,0.0,0.0,0.0,0.0,0.22474815413665,0.17102611907641624,-0.3928875790468993,0.15790531431641758,-0.2614989031831045,-0.18384768047207645,1.1186610836825046,1.5518010650657685,1.0,0.0,1.0,0.0,1
1656,2023,1,1,1,SAS,Victor Wembanyama,3,156.0,4761.0,2026,12.8,0.129,6.5,10.2,0.0,0,495.0,2024,245.0,0,0.0,0,0.0,0,11.0,184.0,198.0,,,,2024,2024,,,first,False,True,False,1,0.4356368342070177,0.7310760903931145,1.468231187015109,2.3112156576639813,1.3525434670130552,0.0,1.7642278686300703,1.0749628277942067,0.0,0.0,0.0,1.1048723864018388,1.819802741314062,0,-1.4390378106730866,-1.2404014540437391,-1.1104924049016285,-0.7545081578284898,0.12564568918204022,0.0,0.8753884712690706,-0.25993136999915145,0.0,0.0,-0.6129594129813624,0.08079534217949734,1.1698608882791262,-1.1026393614248324,0.6119108339563141,-0.9521354465920616,0.828123073478076,-0.8140872215943571,1.5732471918335225,-0.6457847953950562,1.6004841525604718,-0.20137733745614597,0.8069612809768401,-0.21751057657780995,0.1414213562373095,0.04845599787533443,0.8199858003900639,-0.05198627399983029,0.21499256555884133,0.0,0.0,0.22474815413665,0.17102611907641624,-0.5154794616431718,0.15790531431641758,-0.11046373933465695,0.15968382728400216,1.1259753414820222,1.588774062194974,1.0,0.0,1.0,0.0,1
1714,2024,1,1,1,ATL,Zaccharie Risacher,2,116.0,2838.0,2026,2.6,0.043,-3.5,-1.1,0.0,0,245.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,199.0,,,,,,,,first,False,True,False,1,0.31646669900598223,0.9089549872956271,1.1855453041021813,0.16184911529461235,-0.12905906124808422,0.0,0.7695799683455705,0.0,0.0,0.0,0.0,0.0,1.7576801417502155,0,-1.6259258380332275,-1.345416393006099,-1.2490877381457763,-0.91759320147864,-1.3545637998118556,0.0,-0.2939164967650586,0.0,0.0,0.0,0.0,0.0,1.1820513179449883,-1.2521497833129454,0.5735095147679352,-1.024070679781278,0.9660222392550916,-0.8865921125166725,1.6825742147619214,-0.7266877680293463,1.2583823688269544,-0.6385554888566687,0.39885395698843895,-0.21751057657780995,0.1414213562373095,0.14667761519020134,0.9489261532315043,-0.05198627399983029,0.21499256555884133,0.0,0.0,0.3375308642124962,0.3510584971083973,-0.3971109493039403,0.24989940396559868,-0.11046373933465695,0.15968382728400216,1.1820513179449885,1.648342411943105,1.0,0.0,1.0,0.0,1
1,1995,2,1,2,LAC,Antonio McDyess,15,1015.0,28053.0,2010,69.8,0.119,-0.1,13.2,0.0,0,0.0,0,0.0,0,105.0,0,1.0,0,117.0,4.0,50.0,,,1999,"1998,1999,2000,2001",,,,first,True,True,False,1,1.3199326582148885,1.4734517277355514,1.418647096832602,1.1863227688850824,0.6319473938546132,0.0,0.0,0.0,0.05991679217501036,-1.0526818747047648,-0.33618289058109335,-0.45799276639541636,1.1272041977184422,1,1.1854077756456578,1.3773714680272893,1.0668004666947146,0.7918350414659217,0.5813280734650268,0.0,0.0,0.0,1.6216060019290963,-0.8650834938851851,-0.2849957071599367,-0.849686029246296,-0.44800751410880485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
59,1996,2,1,2,TOR,Marcus Camby,17,973.0,28684.0,2013,81.6,0.137,2.3,31.3,1.0,0,0.0,0,846.0,2007,1.0,0,1.0,0,138.0,121.0,49.0,,,,"2001,2005,2006,2007,2008,2010","2007,2008","2005,2006",2005,first,True,True,False,1,1.4727357923379194,1.1712196843508738,1.1199947576697855,1.155736346901103,1.08227546674313,-0.7280063684952595,0.0,1.486736926948872,-0.5245006961059212,-0.5474692483524458,-0.4405374039223372,0.20840236184169195,1.0407355183776543,1,1.608767695519107,1.2520202184993454,1.1228867319338427,1.0804272423090557,0.9874304792491336,-0.4142362021084658,0.0,2.005113548621774,-0.6635840278896844,-0.8650834938851851,-0.26460419148580155,1.3743243828748812,-0.46210565266467635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
117,1997,2,1,2,PHI,Keith Van Horn,9,575.0,18150.0,2006,41.7,0.11,0.1,9.6,0.0,0,3.0,0,0.0,0,0.0,0,0.0,0,13.0,0.0,56.0,,,,"1998,1999",,,,first,True,True,False,1,0.33183943496751167,0.48436836135684214,0.8029871532491372,0.5126188165380627,0.653749981558777,0.0,-0.6091120354556263,0.0,0.0,0.0,-0.6434980444706893,0.0,1.574486373648836,0,-0.08467198397468992,0.06416790154406657,0.186574975944975,0.10459429200049196,0.3782768705729736,0.0,-0.7418495049605164,0.0,0.0,0.0,-0.3859822609747014,0.0,-0.363418682773576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
174,1998,2,1,2,MEM,Mike Bibby,14,1001.0,33962.0,2012,73.2,0.104,0.8,23.8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,30.0,0.0,47.0,,,,"2002,2003,2004,2005,2006",,,2002,first,True,True,False,1,1.0617346331912103,1.3840697406993983,1.713845352590781,1.1982298250787033,0.12621883444082388,-0.4741539216570381,0.0,0.0,0.0,0.0,-0.41280309204888826,0.0,1.0672701646767668,1,0.9737278157089332,1.3355877181846414,1.592020341968895,0.8749887264546214,0.24290940197827132,-0.4142362021084658,0.0,0.0,0.0,0.0,-0.369474843524211,0.0,-0.49030192977641934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
232,1999,2,1,2,MEM,Steve Francis,9,576.0,21632.0,2008,54.1,0.12,2.2,22.7,0.0,0,58.0,0,0.0,0,0.0,0,0.0,0,53.0,3.0,56.0,,,,"2001,2002,2003,2004",,,,first,True,True,False,1,0.20671636871639232,0.3078977545487962,0.739074378863977,0.6261202216772773,0.7577459513082468,0.0,1.2900352749509656,0.0,0.0,0.0,-0.42180255819944457,-0.5206032184354125,1.3238322634040518,0,-0.08467198397468992,0.06715245510425571,0.49607160916628096,0.40786067254751435,0.6038893182308105,0.0,-0.48577174697205366,0.0,0.0,0.0,-0.34714127873825346,-0.8686946652473317,-0.363418682773576,0.7197118637848636,0.8785917774855845,0.8192599522719197,0.9642014537382924,0.8928708251417417,1.1589097478412564,0.651941194955521,0.9358055958160458,0.5587668286992431,0.6503875255811182,-0.1656944808433863,-0.24043205803045953,-0.245524250386514,0.13618464789906787,0.4010227097243548,0.2973473853897744,0.19160439480788238,-0.09291678078618218,-0.34603339755407403,-0.3200302246114421,-0.33043965637658085,-0.45096479784449056,-0.0688112623237493,-0.15403872459782736,-0.4254504924194105,1.2267057035651503,1.0,0.0,1.0,0.6,1
290,2000,2,1,2,MEM,Stromile Swift,9,547.0,10804.0,2009,21.3,0.095,-1.6,1.1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0.0,6.0,,,,,,,,none,True,False,False,1,0.35518432116924076,0.5552535833019929,0.29565810054403385,0.4152174736498145,0.6336271621017234,0.0,0.0,0.0,0.0,-0.5494624372999936,0.0,0.0,-0.6234080286643212,0,-0.08467198397468992,-0.019399598141229428,-0.46637225772639596,-0.39432781793170624,0.039858199086218175,0.0,0.0,0.0,0.0,-0.8650834938851851,0.0,0.0,-1.0683256105671501,0.46569591186079407,0.6856421100764549,0.5399057390382159,0.7805618248515807,0.5862362802575196,0.9343119485835428,0.4147086230759955,0.7815845367689922,0.4504728538234815,0.6507234792305402,-0.1656944808433863,-0.24043205803045953,-0.245524250386514,0.13618464789906787,0.4010227097243548,0.2973473853897744,-0.13271680557793689,-0.10490013922118424,-0.34603339755407403,-0.21938633713048789,-0.2734405149445935,-0.38372821972827187,0.1011259435255099,-0.062440171318744096,-0.5495141117110796,0.8765832582885975,0.8,0.0,1.0,0.4,1
348,2001,2,1,2,LAC,Tyson Chandler,19,1160.0,31617.0,2020,102.1,0.155,0.1,16.9,0.0,0,0.0,0,419.0,2012,3.0,0,84.0,0,106.0,96.0,6.0,,,2012,"2007,2008,2011,2012,2013,2015",2013,"2011,2012",,none,True,False,False,1,1.908057746756312,1.702917322615768,1.5307906191829037,2.0724590764990256,1.3539628445166092,0.0,0.0,1.5819586681781705,-0.7131654379122111,-0.19311964942067303,-0.5227021097654524,2.173488939650156,-0.5805990983643566,1,2.0321276153925565,1.810131734254715,1.3835856478551782,1.5817950488585686,1.39353288503324,0.0,0.0,0.7101082770507967,-0.6196380657777848,-0.3651236171299014,-0.2956769772749599,0.8991084828489887,-1.0683256105671501,0.550367895835484,0.7727065009601335,0.6515280421892898,0.8869013525045595,0.6383760634417867,1.0164711208861665,0.514982184385898,0.9649290826885768,0.5316933349803027,0.705060954785236,-0.08284724042169316,-0.09483078433140762,-0.245524250386514,0.13618464789906787,0.14202165541015935,0.3163917336356341,-0.12392761315555696,-0.14263308758244223,-0.2460414222030173,-0.14851641734413332,-0.2796550721024252,-0.40016116089689485,0.006082763520331391,0.33057714424294876,-0.6707581032915744,0.5523163349401953,0.6,0.0,1.0,0.4,1
405,2002,2,1,2,CHI,Jay Williams,1,75.0,1961.0,2003,0.8,0.02,-2.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,28.0,,,,,,,,second,True,False,True,0,-1.2069477265694613,-0.9287967672796178,-0.7316364295590854,-0.7366291451209943,-0.7334357815198754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15120015401603257,0,-1.7781116634684868,-1.4281088785505047,-1.2523799336528776,-0.8956956244812191,-1.652235158347559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7581665623379775,0.2116799599367246,0.4649490686527388,0.3530726861703756,0.6042683267772675,0.3505850815222161,0.709546404324522,0.3149242010895558,0.7150794903567652,0.12559092919619624,0.4276238021695056,-0.08284724042169316,-0.09483078433140762,-0.09715434939441073,0.2580070549901931,0.14202165541015935,0.3163917336356341,-0.12392761315555696,-0.14263308758244223,-0.2460414222030173,-0.14851641734413332,-0.20245861990748487,-0.27146155200275707,0.006082763520331391,0.33057714424294876,-0.7497076792044546,0.26765909101363466,0.4,0.2,0.8,0.4,1
462,2003,2,1,2,DET,Darko Miličić,10,468.0,8638.0,2013,7.1,0.04,-2.4,-0.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,0.12034990355397153,-0.2196288842874306,-0.38744737739395263,-0.5408677884232854,-0.09316268199739802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1270079759620347,-0.2551793293961717,-0.6588965849973175,-0.7416167375903931,-1.2010102630318853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423359919873449,0.27667212272529107,0.034919276654212975,0.28352860177990175,-0.09959830387102639,0.2892878583275753,-0.008396891719447108,0.3672599676563674,-0.1631930038058351,0.38374749888186116,0.0,0.0,-0.09715434939441073,0.2580070549901931,0.14202165541015935,0.3163917336356341,-0.12392761315555696,-0.14263308758244223,-0.2460414222030173,-0.14851641734413332,-0.12856365120264268,-0.18890093359297938,0.006082763520331391,0.33057714424294876,-0.6516472932491708,0.05420505807828131,0.2,0.2,0.8,0.2,1
520,2004,2,1,2,CHA,Emeka Okafor,10,616.0,19055.0,2014,45.3,0.114,-0.6,6.8,0.0,0,514.0,2005,11.0,0,0.0,0,1.0,0,1.0,12.0,58.0,,,,2011,,,,first,True,True,False,1,0.3423301203736646,0.41354117985681366,0.6468657277686922,0.5950655518185222,0.8803103029275897,0.0,1.3928167801801885,-0.4450318841371251,0.0,-0.6589187151957034,-0.3588471747515036,-0.5352918632963042,1.6886666809989328,0,0.1270079759620347,0.18653459751182142,0.2670156574686056,0.1926393702238209,0.4685218496361085,0.0,1.6373456647141102,-0.5272738091341181,0.0,-0.8650834938851851,-0.39763455564563577,-0.6976169412380104,-0.335222405661833,0.08467198397468982,0.3037948730567455,0.058795705135726115,0.3046572868415052,-0.14540949421056149,0.2708461281085183,-0.05144115218418579,0.3610490336846165,-0.1902664975247755,0.4082603692057297,0.0,0.0,0.32746913294282204,0.2785633560360377,0.036566893583335716,0.2273853568082091,-0.12392761315555696,-0.14263308758244223,-0.4190581209800543,-0.28030016038327404,-0.13866230658411913,-0.17630985690339124,0.04029830832219565,0.3276394152707704,-0.6460080378268221,0.1271719415972575,0.2,0.2,0.8,0.2,1
579,2005,2,1,2,ATL,Marvin Williams,15,1072.0,30159.0,2020,65.1,0.104,-0.4,12.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,15.0,,,,,,,,second,True,False,True,1,1.4144360190205127,1.7478721714974834,1.85209507990246,1.124208768772985,0.2446392225489023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42228542035743355,1,1.1854077756456578,1.5474910209580706,1.2539917101077158,0.6768873004521307,0.24290940197827132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9414423635643069,0.3386879358987594,0.5156452126269999,0.37217382895558615,0.5431810044806034,0.19866329935626087,0.5821335239802036,0.1628018714925816,0.5028472927092504,-0.14965625694636486,0.33046278129516554,0.0,0.0,0.32746913294282204,0.2785633560360377,0.036566893583335716,0.2273853568082091,-0.12392761315555696,-0.14263308758244223,-0.2460414222030173,-0.1704076729232753,-0.13866230658411913,-0.17630985690339124,0.04029830832219565,0.3276394152707704,-0.6206313884262535,0.16739646325863505,0.2,0.4,0.8,0.4,1
639,2006,2,1,2,CHI,LaMarcus Aldridge,16,1076.0,36242.0,2022,115.6,0.153,1.7,33.4,38.0,0,18.0,0,1.0,0,0.0,0,289.0,0,948.0,4.0,37.0,,"2015,2018","2011,2016","2009,2011,2013,2015,2016,2017,2018,2019",,,"2014,2015,2018",first,True,True,False,1,1.916791926155104,2.1728441015272777,2.734699278128647,3.3617203278753087,1.5735284498154505,1.4136793929253808,-0.47380776764645643,-0.6342308474918104,0.0,2.475079864976651,2.1500042336114324,-1.0410511233157145,0.7935569311722153,1,1.3970877355823823,1.559429235198827,1.794677528569865,1.9119640921960526,1.3484103955016726,-0.3910956794944549,-0.6720101164182084,-0.557601801442572,0.0,0.86971704232592,0.5219256988022691,-0.849686029246296,-0.6312833153351342,0.2116799599367245,0.5173920485067584,0.3220333291444085,0.6371663602629052,0.28088167549919824,0.8229152557693522,0.22883568016007844,0.7606995429845071,-0.15868075485267835,0.3743759023549338,-0.07821913589889098,0.28273587858507615,0.19306710965918036,0.1838018025067464,-0.21697512211533804,-0.21585254632578707,0.0,0.0,0.0009267096881469649,0.3632322299561895,0.024858228631326675,0.35823141177198575,-0.3094605940968613,-0.31526859732240375,-0.5332229293798503,0.4422276691659494,0.4,0.4,0.8,0.4,1
699,2007,2,1,2,OKC,Kevin Durant,18,1172.0,43036.0,2026,181.9,0.203,6.3,90.2,3927.0,2014,545.0,2008,7.0,0,0.0,0,193.0,0,3882.0,57.0,57.0,"2010,2011,2012,2013,2018","2017,2019,2022,2024",,"2009,2010,2011,2012,2013,2017,2018,2019,2021,2022,2023,2024",,,"2010,2011,2012,2013,2014,2016,2017,2018,2019,2022,2024",first,False,True,False,1,1.901473300070862,1.9339399303944866,2.757579529823393,4.252972715367932,1.6147169746215666,1.4953230528821166,1.9452968667878792,-0.5676226309205037,0.0,1.2175416326319182,1.7500765971882093,-0.02113566692152276,2.269021613037978,1,1.8204476554558318,1.8459463769769848,2.3985603907483695,3.533460949475697,2.476472633790858,2.0411608730971254,1.7816804010348801,-0.5394050060574996,0.0,0.29145019692221824,3.370911745845725,0.1577716788085963,-0.3493205442177045,0.9313918237215881,1.139076253834823,0.9768443802499064,1.209713699797726,1.0110697403794477,1.5207584476458478,1.1146669949514618,1.7586199150822925,0.667060803575005,0.8440064535832221,0.3300130387205341,0.5818004891614995,0.5494031898661564,0.5728611758643222,-0.32485612332683794,-0.3293770725098878,0.0,0.0,0.05921674907259061,0.6067405564825731,0.6990405778004718,0.7082467312096277,-0.27790625833514204,-0.3194957307067083,-0.4514537257557957,0.8657919609703384,0.6,0.2,1.0,0.6,1
